"","Year","Month","Day","Hour","AQI","RawConc","date","YearName","Month_Name"
"1",2017,1,1,3,146,50,2017-01-01 03:00:00,"2017","January"
"2",2017,1,1,4,133,42,2017-01-01 04:00:00,"2017","January"
"3",2017,1,1,5,118,36,2017-01-01 05:00:00,"2017","January"
"4",2017,1,1,6,120,45,2017-01-01 06:00:00,"2017","January"
"5",2017,1,1,7,118,41,2017-01-01 07:00:00,"2017","January"
"6",2017,1,1,8,122,47,2017-01-01 08:00:00,"2017","January"
"7",2017,1,1,9,119,41,2017-01-01 09:00:00,"2017","January"
"8",2017,1,1,10,115,38,2017-01-01 10:00:00,"2017","January"
"9",2017,1,1,11,110,36,2017-01-01 11:00:00,"2017","January"
"10",2017,1,1,12,123,53,2017-01-01 12:00:00,"2017","January"
"11",2017,1,1,13,117,38,2017-01-01 13:00:00,"2017","January"
"12",2017,1,1,14,124,51,2017-01-01 14:00:00,"2017","January"
"13",2017,1,1,15,116,35,2017-01-01 15:00:00,"2017","January"
"14",2017,1,1,16,112,37,2017-01-01 16:00:00,"2017","January"
"15",2017,1,1,17,116,45,2017-01-01 17:00:00,"2017","January"
"16",2017,1,1,18,120,46,2017-01-01 18:00:00,"2017","January"
"17",2017,1,1,19,129,54,2017-01-01 19:00:00,"2017","January"
"18",2017,1,1,20,134,53,2017-01-01 20:00:00,"2017","January"
"19",2017,1,1,21,141,56,2017-01-01 21:00:00,"2017","January"
"20",2017,1,1,22,135,45,2017-01-01 22:00:00,"2017","January"
"21",2017,1,1,23,125,39,2017-01-01 23:00:00,"2017","January"
"22",2017,1,2,0,123,43,2017-01-02 00:00:00,"2017","January"
"23",2017,1,2,1,121,42,2017-01-02 01:00:00,"2017","January"
"24",2017,1,2,2,121,44,2017-01-02 02:00:00,"2017","January"
"25",2017,1,2,3,119,41,2017-01-02 03:00:00,"2017","January"
"26",2017,1,2,4,123,48,2017-01-02 04:00:00,"2017","January"
"27",2017,1,2,5,128,50,2017-01-02 05:00:00,"2017","January"
"28",2017,1,2,6,128,47,2017-01-02 06:00:00,"2017","January"
"29",2017,1,2,7,131,50,2017-01-02 07:00:00,"2017","January"
"30",2017,1,2,8,129,46,2017-01-02 08:00:00,"2017","January"
"31",2017,1,2,9,129,48,2017-01-02 09:00:00,"2017","January"
"32",2017,1,2,10,136,56,2017-01-02 10:00:00,"2017","January"
"33",2017,1,2,11,136,50,2017-01-02 11:00:00,"2017","January"
"34",2017,1,2,12,129,40,2017-01-02 12:00:00,"2017","January"
"35",2017,1,2,13,125,41,2017-01-02 13:00:00,"2017","January"
"36",2017,1,2,14,105,30,2017-01-02 14:00:00,"2017","January"
"37",2017,1,2,15,92,27,2017-01-02 15:00:00,"2017","January"
"38",2017,1,2,16,92,31,2017-01-02 16:00:00,"2017","January"
"39",2017,1,2,17,87,27,2017-01-02 17:00:00,"2017","January"
"40",2017,1,2,18,88,30,2017-01-02 18:00:00,"2017","January"
"41",2017,1,2,19,91,33,2017-01-02 19:00:00,"2017","January"
"42",2017,1,2,20,92,32,2017-01-02 20:00:00,"2017","January"
"43",2017,1,2,21,96,35,2017-01-02 21:00:00,"2017","January"
"44",2017,1,2,22,94,32,2017-01-02 22:00:00,"2017","January"
"45",2017,1,2,23,90,27,2017-01-02 23:00:00,"2017","January"
"46",2017,1,3,0,93,35,2017-01-03 00:00:00,"2017","January"
"47",2017,1,3,1,91,30,2017-01-03 01:00:00,"2017","January"
"48",2017,1,3,2,88,26,2017-01-03 02:00:00,"2017","January"
"49",2017,1,3,3,86,26,2017-01-03 03:00:00,"2017","January"
"50",2017,1,3,4,91,37,2017-01-03 04:00:00,"2017","January"
"51",2017,1,3,5,92,32,2017-01-03 05:00:00,"2017","January"
"52",2017,1,3,6,99,41,2017-01-03 06:00:00,"2017","January"
"53",2017,1,3,7,103,39,2017-01-03 07:00:00,"2017","January"
"54",2017,1,3,8,107,41,2017-01-03 08:00:00,"2017","January"
"55",2017,1,3,9,105,35,2017-01-03 09:00:00,"2017","January"
"56",2017,1,3,10,85,20,2017-01-03 10:00:00,"2017","January"
"57",2017,1,3,11,81,24,2017-01-03 11:00:00,"2017","January"
"58",2017,1,3,12,74,20,2017-01-03 12:00:00,"2017","January"
"59",2017,1,3,13,68,17,2017-01-03 13:00:00,"2017","January"
"60",2017,1,3,14,61,14,2017-01-03 14:00:00,"2017","January"
"61",2017,1,3,15,63,19,2017-01-03 15:00:00,"2017","January"
"62",2017,1,3,16,68,22,2017-01-03 16:00:00,"2017","January"
"63",2017,1,3,17,75,27,2017-01-03 17:00:00,"2017","January"
"64",2017,1,3,18,70,19,2017-01-03 18:00:00,"2017","January"
"65",2017,1,3,19,67,18,2017-01-03 19:00:00,"2017","January"
"66",2017,1,3,20,65,18,2017-01-03 20:00:00,"2017","January"
"67",2017,1,3,21,61,15,2017-01-03 21:00:00,"2017","January"
"68",2017,1,3,22,76,31,2017-01-03 22:00:00,"2017","January"
"69",2017,1,3,23,76,24,2017-01-03 23:00:00,"2017","January"
"70",2017,1,4,0,76,24,2017-01-04 00:00:00,"2017","January"
"71",2017,1,4,1,77,25,2017-01-04 01:00:00,"2017","January"
"72",2017,1,4,2,80,27,2017-01-04 02:00:00,"2017","January"
"73",2017,1,4,3,93,39,2017-01-04 03:00:00,"2017","January"
"74",2017,1,4,4,120,54,2017-01-04 04:00:00,"2017","January"
"75",2017,1,4,5,134,55,2017-01-04 05:00:00,"2017","January"
"76",2017,1,4,6,135,50,2017-01-04 06:00:00,"2017","January"
"77",2017,1,4,7,130,45,2017-01-04 07:00:00,"2017","January"
"78",2017,1,4,8,112,33,2017-01-04 08:00:00,"2017","January"
"79",2017,1,4,9,108,37,2017-01-04 09:00:00,"2017","January"
"80",2017,1,4,10,99,31,2017-01-04 10:00:00,"2017","January"
"81",2017,1,4,11,81,18,2017-01-04 11:00:00,"2017","January"
"82",2017,1,4,12,64,10,2017-01-04 12:00:00,"2017","January"
"83",2017,1,4,13,58,13,2017-01-04 13:00:00,"2017","January"
"84",2017,1,4,14,61,18,2017-01-04 14:00:00,"2017","January"
"85",2017,1,4,15,61,17,2017-01-04 15:00:00,"2017","January"
"86",2017,1,4,16,60,16,2017-01-04 16:00:00,"2017","January"
"87",2017,1,4,17,55,12,2017-01-04 17:00:00,"2017","January"
"88",2017,1,4,18,63,21,2017-01-04 18:00:00,"2017","January"
"89",2017,1,4,19,62,17,2017-01-04 19:00:00,"2017","January"
"90",2017,1,4,20,64,19,2017-01-04 20:00:00,"2017","January"
"91",2017,1,4,21,63,18,2017-01-04 21:00:00,"2017","January"
"92",2017,1,4,22,60,15,2017-01-04 22:00:00,"2017","January"
"93",2017,1,4,23,64,20,2017-01-04 23:00:00,"2017","January"
"94",2017,1,5,0,62,16,2017-01-05 00:00:00,"2017","January"
"95",2017,1,5,1,72,27,2017-01-05 01:00:00,"2017","January"
"96",2017,1,5,2,72,22,2017-01-05 02:00:00,"2017","January"
"97",2017,1,5,3,74,24,2017-01-05 03:00:00,"2017","January"
"98",2017,1,5,4,77,26,2017-01-05 04:00:00,"2017","January"
"99",2017,1,5,5,66,14,2017-01-05 05:00:00,"2017","January"
"100",2017,1,5,6,65,18,2017-01-05 06:00:00,"2017","January"
"101",2017,1,5,7,65,19,2017-01-05 07:00:00,"2017","January"
"102",2017,1,5,8,65,19,2017-01-05 08:00:00,"2017","January"
"103",2017,1,5,9,61,15,2017-01-05 09:00:00,"2017","January"
"104",2017,1,5,10,62,18,2017-01-05 10:00:00,"2017","January"
"105",2017,1,5,11,61,16,2017-01-05 11:00:00,"2017","January"
"106",2017,1,5,12,63,19,2017-01-05 12:00:00,"2017","January"
"107",2017,1,5,13,65,20,2017-01-05 13:00:00,"2017","January"
"108",2017,1,5,14,73,27,2017-01-05 14:00:00,"2017","January"
"109",2017,1,5,15,73,22,2017-01-05 15:00:00,"2017","January"
"110",2017,1,5,16,72,22,2017-01-05 16:00:00,"2017","January"
"111",2017,1,5,17,70,20,2017-01-05 17:00:00,"2017","January"
"112",2017,1,5,18,59,11,2017-01-05 18:00:00,"2017","January"
"113",2017,1,5,19,54,11,2017-01-05 19:00:00,"2017","January"
"114",2017,1,5,20,47,9,2017-01-05 20:00:00,"2017","January"
"115",2017,1,5,21,54,16,2017-01-05 21:00:00,"2017","January"
"116",2017,1,5,22,74,32,2017-01-05 22:00:00,"2017","January"
"117",2017,1,5,23,89,38,2017-01-05 23:00:00,"2017","January"
"118",2017,1,6,0,85,26,2017-01-06 00:00:00,"2017","January"
"119",2017,1,6,1,81,25,2017-01-06 01:00:00,"2017","January"
"120",2017,1,6,2,82,27,2017-01-06 02:00:00,"2017","January"
"121",2017,1,6,3,81,26,2017-01-06 03:00:00,"2017","January"
"122",2017,1,6,4,84,29,2017-01-06 04:00:00,"2017","January"
"123",2017,1,6,5,81,25,2017-01-06 05:00:00,"2017","January"
"124",2017,1,6,6,77,23,2017-01-06 06:00:00,"2017","January"
"125",2017,1,6,7,72,20,2017-01-06 07:00:00,"2017","January"
"126",2017,1,6,8,71,21,2017-01-06 08:00:00,"2017","January"
"127",2017,1,6,9,70,20,2017-01-06 09:00:00,"2017","January"
"128",2017,1,6,10,67,19,2017-01-06 10:00:00,"2017","January"
"129",2017,1,6,11,65,17,2017-01-06 11:00:00,"2017","January"
"130",2017,1,6,12,58,12,2017-01-06 12:00:00,"2017","January"
"131",2017,1,6,13,51,9,2017-01-06 13:00:00,"2017","January"
"132",2017,1,6,14,40,7,2017-01-06 14:00:00,"2017","January"
"133",2017,1,6,15,32,6,2017-01-06 15:00:00,"2017","January"
"134",2017,1,6,16,28,6,2017-01-06 16:00:00,"2017","January"
"135",2017,1,6,17,27,6,2017-01-06 17:00:00,"2017","January"
"136",2017,1,6,18,47,16,2017-01-06 18:00:00,"2017","January"
"137",2017,1,6,19,54,16,2017-01-06 19:00:00,"2017","January"
"138",2017,1,6,20,63,22,2017-01-06 20:00:00,"2017","January"
"139",2017,1,6,21,65,20,2017-01-06 21:00:00,"2017","January"
"140",2017,1,6,22,68,22,2017-01-06 22:00:00,"2017","January"
"141",2017,1,6,23,68,20,2017-01-06 23:00:00,"2017","January"
"142",2017,1,7,0,79,31,2017-01-07 00:00:00,"2017","January"
"143",2017,1,7,1,92,38,2017-01-07 01:00:00,"2017","January"
"144",2017,1,7,2,92,31,2017-01-07 02:00:00,"2017","January"
"145",2017,1,7,3,86,26,2017-01-07 03:00:00,"2017","January"
"146",2017,1,7,4,83,26,2017-01-07 04:00:00,"2017","January"
"147",2017,1,7,5,83,27,2017-01-07 05:00:00,"2017","January"
"148",2017,1,7,6,84,29,2017-01-07 06:00:00,"2017","January"
"149",2017,1,7,7,92,36,2017-01-07 07:00:00,"2017","January"
"150",2017,1,7,8,103,41,2017-01-07 08:00:00,"2017","January"
"151",2017,1,7,9,113,44,2017-01-07 09:00:00,"2017","January"
"152",2017,1,7,10,120,46,2017-01-07 10:00:00,"2017","January"
"153",2017,1,7,11,121,46,2017-01-07 11:00:00,"2017","January"
"154",2017,1,7,12,134,53,2017-01-07 12:00:00,"2017","January"
"155",2017,1,7,13,126,43,2017-01-07 13:00:00,"2017","January"
"156",2017,1,7,14,123,43,2017-01-07 14:00:00,"2017","January"
"157",2017,1,7,15,120,42,2017-01-07 15:00:00,"2017","January"
"158",2017,1,7,16,108,33,2017-01-07 16:00:00,"2017","January"
"159",2017,1,7,17,111,41,2017-01-07 17:00:00,"2017","January"
"160",2017,1,7,18,115,43,2017-01-07 18:00:00,"2017","January"
"161",2017,1,7,19,125,52,2017-01-07 19:00:00,"2017","January"
"162",2017,1,7,20,125,45,2017-01-07 20:00:00,"2017","January"
"163",2017,1,7,21,127,48,2017-01-07 21:00:00,"2017","January"
"164",2017,1,7,22,125,44,2017-01-07 22:00:00,"2017","January"
"165",2017,1,7,23,128,48,2017-01-07 23:00:00,"2017","January"
"166",2017,1,8,0,132,51,2017-01-08 00:00:00,"2017","January"
"167",2017,1,8,1,134,51,2017-01-08 01:00:00,"2017","January"
"168",2017,1,8,2,129,43,2017-01-08 02:00:00,"2017","January"
"169",2017,1,8,3,127,45,2017-01-08 03:00:00,"2017","January"
"170",2017,1,8,4,127,45,2017-01-08 04:00:00,"2017","January"
"171",2017,1,8,5,127,44,2017-01-08 05:00:00,"2017","January"
"172",2017,1,8,6,131,54,2017-01-08 06:00:00,"2017","January"
"173",2017,1,8,7,135,55,2017-01-08 07:00:00,"2017","January"
"174",2017,1,8,8,149,64,2017-01-08 08:00:00,"2017","January"
"175",2017,1,8,9,156,77,2017-01-08 09:00:00,"2017","January"
"176",2017,1,8,10,159,78,2017-01-08 10:00:00,"2017","January"
"177",2017,1,8,11,157,61,2017-01-08 11:00:00,"2017","January"
"178",2017,1,8,12,139,35,2017-01-08 12:00:00,"2017","January"
"179",2017,1,8,13,109,27,2017-01-08 13:00:00,"2017","January"
"180",2017,1,8,14,97,29,2017-01-08 14:00:00,"2017","January"
"181",2017,1,8,15,91,28,2017-01-08 15:00:00,"2017","January"
"182",2017,1,8,16,98,38,2017-01-08 16:00:00,"2017","January"
"183",2017,1,8,17,101,37,2017-01-08 17:00:00,"2017","January"
"184",2017,1,8,18,112,44,2017-01-08 18:00:00,"2017","January"
"185",2017,1,8,19,128,53,2017-01-08 19:00:00,"2017","January"
"186",2017,1,8,20,138,55,2017-01-08 20:00:00,"2017","January"
"187",2017,1,8,21,147,58,2017-01-08 21:00:00,"2017","January"
"188",2017,1,8,22,154,67,2017-01-08 22:00:00,"2017","January"
"189",2017,1,8,23,156,69,2017-01-08 23:00:00,"2017","January"
"190",2017,1,9,0,157,70,2017-01-09 00:00:00,"2017","January"
"191",2017,1,9,1,163,92,2017-01-09 01:00:00,"2017","January"
"192",2017,1,9,2,162,74,2017-01-09 02:00:00,"2017","January"
"193",2017,1,9,3,161,72,2017-01-09 03:00:00,"2017","January"
"194",2017,1,9,4,161,76,2017-01-09 04:00:00,"2017","January"
"195",2017,1,9,5,160,70,2017-01-09 05:00:00,"2017","January"
"196",2017,1,9,6,156,57,2017-01-09 06:00:00,"2017","January"
"197",2017,1,9,7,158,72,2017-01-09 07:00:00,"2017","January"
"198",2017,1,9,8,158,68,2017-01-09 08:00:00,"2017","January"
"199",2017,1,9,9,151,44,2017-01-09 09:00:00,"2017","January"
"200",2017,1,9,10,134,42,2017-01-09 10:00:00,"2017","January"
"201",2017,1,9,11,117,35,2017-01-09 11:00:00,"2017","January"
"202",2017,1,9,12,107,34,2017-01-09 12:00:00,"2017","January"
"203",2017,1,9,13,98,31,2017-01-09 13:00:00,"2017","January"
"204",2017,1,9,14,88,25,2017-01-09 14:00:00,"2017","January"
"205",2017,1,9,15,80,22,2017-01-09 15:00:00,"2017","January"
"206",2017,1,9,16,78,24,2017-01-09 16:00:00,"2017","January"
"207",2017,1,9,17,76,23,2017-01-09 17:00:00,"2017","January"
"208",2017,1,9,18,79,27,2017-01-09 18:00:00,"2017","January"
"209",2017,1,9,19,82,28,2017-01-09 19:00:00,"2017","January"
"210",2017,1,9,20,85,30,2017-01-09 20:00:00,"2017","January"
"211",2017,1,9,21,93,36,2017-01-09 21:00:00,"2017","January"
"212",2017,1,9,22,96,37,2017-01-09 22:00:00,"2017","January"
"213",2017,1,9,23,107,42,2017-01-09 23:00:00,"2017","January"
"214",2017,1,10,0,120,48,2017-01-10 00:00:00,"2017","January"
"215",2017,1,10,1,126,48,2017-01-10 01:00:00,"2017","January"
"216",2017,1,10,2,121,42,2017-01-10 02:00:00,"2017","January"
"217",2017,1,10,3,133,53,2017-01-10 03:00:00,"2017","January"
"218",2017,1,10,4,151,63,2017-01-10 04:00:00,"2017","January"
"219",2017,1,10,5,155,72,2017-01-10 05:00:00,"2017","January"
"220",2017,1,10,6,157,72,2017-01-10 06:00:00,"2017","January"
"221",2017,1,10,7,159,76,2017-01-10 07:00:00,"2017","January"
"222",2017,1,10,8,160,74,2017-01-10 08:00:00,"2017","January"
"223",2017,1,10,9,160,72,2017-01-10 09:00:00,"2017","January"
"224",2017,1,10,10,161,76,2017-01-10 10:00:00,"2017","January"
"225",2017,1,10,11,159,67,2017-01-10 11:00:00,"2017","January"
"226",2017,1,10,12,158,69,2017-01-10 12:00:00,"2017","January"
"227",2017,1,10,13,156,59,2017-01-10 13:00:00,"2017","January"
"228",2017,1,10,14,155,55,2017-01-10 14:00:00,"2017","January"
"229",2017,1,10,15,154,55,2017-01-10 15:00:00,"2017","January"
"230",2017,1,10,16,153,54,2017-01-10 16:00:00,"2017","January"
"231",2017,1,10,17,152,55,2017-01-10 17:00:00,"2017","January"
"232",2017,1,10,18,140,45,2017-01-10 18:00:00,"2017","January"
"233",2017,1,10,19,118,35,2017-01-10 19:00:00,"2017","January"
"234",2017,1,10,20,94,23,2017-01-10 20:00:00,"2017","January"
"235",2017,1,10,21,72,12,2017-01-10 21:00:00,"2017","January"
"236",2017,1,10,22,74,24,2017-01-10 22:00:00,"2017","January"
"237",2017,1,10,23,76,25,2017-01-10 23:00:00,"2017","January"
"238",2017,1,11,0,73,21,2017-01-11 00:00:00,"2017","January"
"239",2017,1,11,1,74,24,2017-01-11 01:00:00,"2017","January"
"240",2017,1,11,2,72,21,2017-01-11 02:00:00,"2017","January"
"241",2017,1,11,3,75,25,2017-01-11 03:00:00,"2017","January"
"242",2017,1,11,4,74,23,2017-01-11 04:00:00,"2017","January"
"243",2017,1,11,5,86,34,2017-01-11 05:00:00,"2017","January"
"244",2017,1,11,6,99,41,2017-01-11 06:00:00,"2017","January"
"245",2017,1,11,7,102,37,2017-01-11 07:00:00,"2017","January"
"246",2017,1,11,8,106,39,2017-01-11 08:00:00,"2017","January"
"247",2017,1,11,9,116,46,2017-01-11 09:00:00,"2017","January"
"248",2017,1,11,10,115,41,2017-01-11 10:00:00,"2017","January"
"249",2017,1,11,11,110,37,2017-01-11 11:00:00,"2017","January"
"250",2017,1,11,12,99,31,2017-01-11 12:00:00,"2017","January"
"251",2017,1,11,13,89,25,2017-01-11 13:00:00,"2017","January"
"252",2017,1,11,14,88,29,2017-01-11 14:00:00,"2017","January"
"253",2017,1,11,15,89,31,2017-01-11 15:00:00,"2017","January"
"254",2017,1,11,16,83,24,2017-01-11 16:00:00,"2017","January"
"255",2017,1,11,17,80,25,2017-01-11 17:00:00,"2017","January"
"256",2017,1,11,18,75,21,2017-01-11 18:00:00,"2017","January"
"257",2017,1,11,19,79,27,2017-01-11 19:00:00,"2017","January"
"258",2017,1,11,20,80,27,2017-01-11 20:00:00,"2017","January"
"259",2017,1,11,21,87,33,2017-01-11 21:00:00,"2017","January"
"260",2017,1,11,22,90,33,2017-01-11 22:00:00,"2017","January"
"261",2017,1,11,23,86,26,2017-01-11 23:00:00,"2017","January"
"262",2017,1,12,0,85,28,2017-01-12 00:00:00,"2017","January"
"263",2017,1,12,1,90,34,2017-01-12 01:00:00,"2017","January"
"264",2017,1,12,2,91,32,2017-01-12 02:00:00,"2017","January"
"265",2017,1,12,3,106,44,2017-01-12 03:00:00,"2017","January"
"266",2017,1,12,4,113,43,2017-01-12 04:00:00,"2017","January"
"267",2017,1,12,5,117,44,2017-01-12 05:00:00,"2017","January"
"268",2017,1,12,6,119,45,2017-01-12 06:00:00,"2017","January"
"269",2017,1,12,7,125,48,2017-01-12 07:00:00,"2017","January"
"270",2017,1,12,8,126,46,2017-01-12 08:00:00,"2017","January"
"271",2017,1,12,9,123,43,2017-01-12 09:00:00,"2017","January"
"272",2017,1,12,10,111,34,2017-01-12 10:00:00,"2017","January"
"273",2017,1,12,11,103,31,2017-01-12 11:00:00,"2017","January"
"274",2017,1,12,12,93,27,2017-01-12 12:00:00,"2017","January"
"275",2017,1,12,13,89,28,2017-01-12 13:00:00,"2017","January"
"276",2017,1,12,14,83,25,2017-01-12 14:00:00,"2017","January"
"277",2017,1,12,15,71,16,2017-01-12 15:00:00,"2017","January"
"278",2017,1,12,16,67,18,2017-01-12 16:00:00,"2017","January"
"279",2017,1,12,17,74,26,2017-01-12 17:00:00,"2017","January"
"280",2017,1,12,18,75,24,2017-01-12 18:00:00,"2017","January"
"281",2017,1,12,19,75,24,2017-01-12 19:00:00,"2017","January"
"282",2017,1,12,20,72,21,2017-01-12 20:00:00,"2017","January"
"283",2017,1,12,21,74,24,2017-01-12 21:00:00,"2017","January"
"284",2017,1,12,22,76,25,2017-01-12 22:00:00,"2017","January"
"285",2017,1,13,0,81,28,2017-01-13 00:00:00,"2017","January"
"286",2017,1,13,1,88,32,2017-01-13 01:00:00,"2017","January"
"287",2017,1,13,2,79,22,2017-01-13 02:00:00,"2017","January"
"288",2017,1,13,3,71,17,2017-01-13 03:00:00,"2017","January"
"289",2017,1,13,4,67,18,2017-01-13 04:00:00,"2017","January"
"290",2017,1,13,5,69,22,2017-01-13 05:00:00,"2017","January"
"291",2017,1,13,6,70,22,2017-01-13 06:00:00,"2017","January"
"292",2017,1,13,7,73,24,2017-01-13 07:00:00,"2017","January"
"293",2017,1,13,8,70,20,2017-01-13 08:00:00,"2017","January"
"294",2017,1,13,9,67,18,2017-01-13 09:00:00,"2017","January"
"295",2017,1,13,10,62,15,2017-01-13 10:00:00,"2017","January"
"296",2017,1,13,11,66,21,2017-01-13 11:00:00,"2017","January"
"297",2017,1,13,12,67,20,2017-01-13 12:00:00,"2017","January"
"298",2017,1,13,13,67,20,2017-01-13 13:00:00,"2017","January"
"299",2017,1,13,14,63,15,2017-01-13 14:00:00,"2017","January"
"300",2017,1,13,15,56,12,2017-01-13 15:00:00,"2017","January"
"301",2017,1,13,16,47,8,2017-01-13 16:00:00,"2017","January"
"302",2017,1,13,17,54,16,2017-01-13 17:00:00,"2017","January"
"303",2017,1,13,18,57,16,2017-01-13 18:00:00,"2017","January"
"304",2017,1,13,19,56,14,2017-01-13 19:00:00,"2017","January"
"305",2017,1,13,20,60,18,2017-01-13 20:00:00,"2017","January"
"306",2017,1,13,21,57,14,2017-01-13 21:00:00,"2017","January"
"307",2017,1,13,22,61,19,2017-01-13 22:00:00,"2017","January"
"308",2017,1,13,23,66,21,2017-01-13 23:00:00,"2017","January"
"309",2017,1,14,0,74,27,2017-01-14 00:00:00,"2017","January"
"310",2017,1,14,1,77,26,2017-01-14 01:00:00,"2017","January"
"311",2017,1,14,2,82,29,2017-01-14 02:00:00,"2017","January"
"312",2017,1,14,3,88,33,2017-01-14 03:00:00,"2017","January"
"313",2017,1,14,4,96,37,2017-01-14 04:00:00,"2017","January"
"314",2017,1,14,5,88,26,2017-01-14 05:00:00,"2017","January"
"315",2017,1,14,6,83,25,2017-01-14 06:00:00,"2017","January"
"316",2017,1,14,7,80,25,2017-01-14 07:00:00,"2017","January"
"317",2017,1,14,8,73,19,2017-01-14 08:00:00,"2017","January"
"318",2017,1,14,9,75,24,2017-01-14 09:00:00,"2017","January"
"319",2017,1,14,10,74,23,2017-01-14 10:00:00,"2017","January"
"320",2017,1,14,11,71,20,2017-01-14 11:00:00,"2017","January"
"321",2017,1,14,12,79,29,2017-01-14 12:00:00,"2017","January"
"322",2017,1,14,13,72,19,2017-01-14 13:00:00,"2017","January"
"323",2017,1,14,14,61,12,2017-01-14 14:00:00,"2017","January"
"324",2017,1,14,15,52,8,2017-01-14 15:00:00,"2017","January"
"325",2017,1,14,16,40,7,2017-01-14 16:00:00,"2017","January"
"326",2017,1,14,17,35,7,2017-01-14 17:00:00,"2017","January"
"327",2017,1,14,18,36,9,2017-01-14 18:00:00,"2017","January"
"328",2017,1,14,19,37,9,2017-01-14 19:00:00,"2017","January"
"329",2017,1,14,20,41,11,2017-01-14 20:00:00,"2017","January"
"330",2017,1,14,21,53,16,2017-01-14 21:00:00,"2017","January"
"331",2017,1,14,22,53,13,2017-01-14 22:00:00,"2017","January"
"332",2017,1,14,23,56,16,2017-01-14 23:00:00,"2017","January"
"333",2017,1,15,0,51,10,2017-01-15 00:00:00,"2017","January"
"334",2017,1,15,1,44,9,2017-01-15 01:00:00,"2017","January"
"335",2017,1,15,2,54,16,2017-01-15 02:00:00,"2017","January"
"336",2017,1,15,3,56,16,2017-01-15 03:00:00,"2017","January"
"337",2017,1,15,4,55,13,2017-01-15 04:00:00,"2017","January"
"338",2017,1,15,5,55,14,2017-01-15 05:00:00,"2017","January"
"339",2017,1,15,6,56,15,2017-01-15 06:00:00,"2017","January"
"340",2017,1,15,7,67,25,2017-01-15 07:00:00,"2017","January"
"341",2017,1,15,8,84,36,2017-01-15 08:00:00,"2017","January"
"342",2017,1,15,9,122,60,2017-01-15 09:00:00,"2017","January"
"343",2017,1,15,10,141,60,2017-01-15 10:00:00,"2017","January"
"344",2017,1,15,11,127,40,2017-01-15 11:00:00,"2017","January"
"345",2017,1,15,12,107,30,2017-01-15 12:00:00,"2017","January"
"346",2017,1,15,13,87,20,2017-01-15 13:00:00,"2017","January"
"347",2017,1,15,14,84,27,2017-01-15 14:00:00,"2017","January"
"348",2017,1,15,15,83,27,2017-01-15 15:00:00,"2017","January"
"349",2017,1,15,16,89,33,2017-01-15 16:00:00,"2017","January"
"350",2017,1,15,17,87,28,2017-01-15 17:00:00,"2017","January"
"351",2017,1,15,18,78,21,2017-01-15 18:00:00,"2017","January"
"352",2017,1,15,19,70,17,2017-01-15 19:00:00,"2017","January"
"353",2017,1,15,20,72,23,2017-01-15 20:00:00,"2017","January"
"354",2017,1,15,21,74,24,2017-01-15 21:00:00,"2017","January"
"355",2017,1,15,22,74,23,2017-01-15 22:00:00,"2017","January"
"356",2017,1,15,23,75,24,2017-01-15 23:00:00,"2017","January"
"357",2017,1,16,0,75,24,2017-01-16 00:00:00,"2017","January"
"358",2017,1,16,1,82,30,2017-01-16 01:00:00,"2017","January"
"359",2017,1,16,2,79,24,2017-01-16 02:00:00,"2017","January"
"360",2017,1,16,3,79,25,2017-01-16 03:00:00,"2017","January"
"361",2017,1,16,4,79,26,2017-01-16 04:00:00,"2017","January"
"362",2017,1,16,5,79,25,2017-01-16 05:00:00,"2017","January"
"363",2017,1,16,6,79,26,2017-01-16 06:00:00,"2017","January"
"364",2017,1,16,7,80,27,2017-01-16 07:00:00,"2017","January"
"365",2017,1,16,8,81,28,2017-01-16 08:00:00,"2017","January"
"366",2017,1,16,9,85,32,2017-01-16 09:00:00,"2017","January"
"367",2017,1,16,10,92,37,2017-01-16 10:00:00,"2017","January"
"368",2017,1,16,11,92,32,2017-01-16 11:00:00,"2017","January"
"369",2017,1,16,12,103,42,2017-01-16 12:00:00,"2017","January"
"370",2017,1,16,13,109,42,2017-01-16 13:00:00,"2017","January"
"371",2017,1,16,14,100,31,2017-01-16 14:00:00,"2017","January"
"372",2017,1,16,15,97,32,2017-01-16 15:00:00,"2017","January"
"373",2017,1,16,16,82,20,2017-01-16 16:00:00,"2017","January"
"374",2017,1,16,17,68,14,2017-01-16 17:00:00,"2017","January"
"375",2017,1,16,18,68,20,2017-01-16 18:00:00,"2017","January"
"376",2017,1,16,19,68,20,2017-01-16 19:00:00,"2017","January"
"377",2017,1,16,20,68,20,2017-01-16 20:00:00,"2017","January"
"378",2017,1,16,21,73,25,2017-01-16 21:00:00,"2017","January"
"379",2017,1,16,22,69,19,2017-01-16 22:00:00,"2017","January"
"380",2017,1,16,23,70,22,2017-01-16 23:00:00,"2017","January"
"381",2017,1,17,0,73,24,2017-01-17 00:00:00,"2017","January"
"382",2017,1,17,1,75,24,2017-01-17 01:00:00,"2017","January"
"383",2017,1,17,2,80,29,2017-01-17 02:00:00,"2017","January"
"384",2017,1,17,3,94,39,2017-01-17 03:00:00,"2017","January"
"385",2017,1,17,4,100,38,2017-01-17 04:00:00,"2017","January"
"386",2017,1,17,5,105,39,2017-01-17 05:00:00,"2017","January"
"387",2017,1,17,6,112,43,2017-01-17 06:00:00,"2017","January"
