Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kuwait City,PM2.5 - Principal,2017-01-04 09:00 PM,2017,01,04,21,18.0,63,Moderate,18.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-04 10:00 PM,2017,01,04,22,16.5,60,Moderate,15.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-04 11:00 PM,2017,01,04,23,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 12:00 AM,2017,01,05,00,17.2,62,Moderate,16.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 01:00 AM,2017,01,05,01,22.0,72,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 02:00 AM,2017,01,05,02,22.0,72,Moderate,22.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 03:00 AM,2017,01,05,03,23.0,74,Moderate,24.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 04:00 AM,2017,01,05,04,24.5,77,Moderate,26.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 05:00 AM,2017,01,05,05,19.4,66,Moderate,14.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 06:00 AM,2017,01,05,06,18.7,65,Moderate,18.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 07:00 AM,2017,01,05,07,18.8,65,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 08:00 AM,2017,01,05,08,18.9,65,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 09:00 AM,2017,01,05,09,17.0,61,Moderate,15.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 10:00 AM,2017,01,05,10,17.5,62,Moderate,18.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 11:00 AM,2017,01,05,11,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 12:00 PM,2017,01,05,12,17.8,63,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 01:00 PM,2017,01,05,13,18.8,65,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 02:00 PM,2017,01,05,14,22.7,73,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 03:00 PM,2017,01,05,15,22.4,73,Moderate,22.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 04:00 PM,2017,01,05,16,22.2,72,Moderate,22.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 05:00 PM,2017,01,05,17,21.1,70,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 06:00 PM,2017,01,05,18,16.0,59,Moderate,11.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 07:00 PM,2017,01,05,19,13.5,54,Moderate,11.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 08:00 PM,2017,01,05,20,11.2,47,Good,9.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 09:00 PM,2017,01,05,21,13.6,54,Moderate,16.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 10:00 PM,2017,01,05,22,22.8,74,Moderate,32.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-05 11:00 PM,2017,01,05,23,30.4,89,Moderate,38.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 12:00 AM,2017,01,06,00,28.2,85,Moderate,26.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 01:00 AM,2017,01,06,01,26.6,81,Moderate,25.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 02:00 AM,2017,01,06,02,26.8,82,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 03:00 AM,2017,01,06,03,26.4,81,Moderate,26.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 04:00 AM,2017,01,06,04,27.7,84,Moderate,29.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 05:00 AM,2017,01,06,05,26.3,81,Moderate,25.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 06:00 AM,2017,01,06,06,24.6,77,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 07:00 AM,2017,01,06,07,22.3,72,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 08:00 AM,2017,01,06,08,21.6,71,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 09:00 AM,2017,01,06,09,20.9,70,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 10:00 AM,2017,01,06,10,19.9,67,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 11:00 AM,2017,01,06,11,18.9,65,Moderate,17.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 12:00 PM,2017,01,06,12,15.2,58,Moderate,12.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 01:00 PM,2017,01,06,13,12.1,51,Moderate,9.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 02:00 PM,2017,01,06,14,9.5,40,Good,7.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 03:00 PM,2017,01,06,15,7.7,32,Good,6.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 04:00 PM,2017,01,06,16,6.8,28,Good,6.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 05:00 PM,2017,01,06,17,6.4,27,Good,6.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 06:00 PM,2017,01,06,18,11.2,47,Good,16.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 07:00 PM,2017,01,06,19,13.6,54,Moderate,16.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 08:00 PM,2017,01,06,20,17.8,63,Moderate,22.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 09:00 PM,2017,01,06,21,18.9,65,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 10:00 PM,2017,01,06,22,20.4,68,Moderate,22.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-06 11:00 PM,2017,01,06,23,20.2,68,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 12:00 AM,2017,01,07,00,25.6,79,Moderate,31.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 01:00 AM,2017,01,07,01,31.8,92,Moderate,38.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 02:00 AM,2017,01,07,02,31.4,92,Moderate,31.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 03:00 AM,2017,01,07,03,28.7,86,Moderate,26.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 04:00 AM,2017,01,07,04,27.3,83,Moderate,26.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 05:00 AM,2017,01,07,05,27.1,83,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 06:00 AM,2017,01,07,06,28.0,84,Moderate,29.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 07:00 AM,2017,01,07,07,31.8,92,Moderate,36.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 08:00 AM,2017,01,07,08,36.5,103,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 09:00 AM,2017,01,07,09,40.2,113,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 10:00 AM,2017,01,07,10,43.1,120,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 11:00 AM,2017,01,07,11,43.8,121,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 12:00 PM,2017,01,07,12,48.7,134,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 01:00 PM,2017,01,07,13,45.8,126,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 02:00 PM,2017,01,07,14,44.4,123,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 03:00 PM,2017,01,07,15,43.2,120,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 04:00 PM,2017,01,07,16,38.2,108,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 05:00 PM,2017,01,07,17,39.7,111,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 06:00 PM,2017,01,07,18,41.2,115,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 07:00 PM,2017,01,07,19,45.3,125,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 08:00 PM,2017,01,07,20,45.2,125,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 09:00 PM,2017,01,07,21,46.2,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 10:00 PM,2017,01,07,22,45.4,125,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-07 11:00 PM,2017,01,07,23,46.3,128,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 12:00 AM,2017,01,08,00,48.0,132,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 01:00 AM,2017,01,08,01,49.1,134,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 02:00 AM,2017,01,08,02,46.8,129,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 03:00 AM,2017,01,08,03,46.2,127,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 04:00 AM,2017,01,08,04,46.2,127,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 05:00 AM,2017,01,08,05,45.9,127,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 06:00 AM,2017,01,08,06,47.6,131,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 07:00 AM,2017,01,08,07,49.3,135,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 08:00 AM,2017,01,08,08,54.9,149,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 09:00 AM,2017,01,08,09,65.8,156,Unhealthy,77.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 10:00 AM,2017,01,08,10,71.4,159,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 11:00 AM,2017,01,08,11,66.7,157,Unhealthy,61.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 12:00 PM,2017,01,08,12,50.9,139,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2017-01-08 01:00 PM,2017,01,08,13,38.9,109,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
